2019-01-10 14:13:30;1901101413300587;;adminbta;20.21.21.34;File proses belum didefinisikan
2019-01-10 14:20:40;1901101420400428;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-01-11 09:18:49;1901110918496785;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-01-11 09:27:23;1901110927239298;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-01-11 15:10:37;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1901111510378588,2,INET_ATON('20.21.21.34'),'','')
2019-01-20 20:58:10;1901202058100659;090501;adminbta;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-01-25 17:58:48;1901251758481315;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-02-26 14:30:24;1902261430246703;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-02-26 14:33:12;1902261432049445;050101;admin;20.21.21.34;SQLSTATE[23000]: Integrity constraint violation: 1452 Cannot add or update a child row: a foreign key constraint fails (`pdam_billing_oki`.`tm_pelanggan`, CONSTRAINT `tm_pelanggan_ibfk_5` FOREIGN KEY (`dkd_kd`) REFERENCES `tr_dkd` (`dkd_kd`) ON UPDATE CASCADE)
2019-03-06 16:40:10;1903061640107602;090501;adminbta;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-03-19 14:04:25;1903191404254490;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-03-27 19:05:17;1903271905170157;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-03-27 19:13:59;1903271913599276;090501;adminbta;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-03-29 14:44:48;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1903291444487157,2,INET_ATON('20.21.21.34'),'','')
2019-04-01 08:26:08;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904010826083725,2,INET_ATON('20.21.21.34'),'','')
2019-04-01 08:26:32;1904010826321819;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-08 15:48:17;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904081548175889,2,INET_ATON('20.21.21.34'),'','')
2019-04-12 08:53:57;1904120853573305;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-15 07:55:20;1904150755202407;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-15 12:57:37;1904151257372900;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-15 12:58:36;1904151258363135;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-15 12:58:51;1904151258510556;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-15 13:12:29;1904151312292551;090501;admin;20.21.21.34;File proses : form_info.php tidak ditemukan
2019-04-15 14:04:02;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904151404024998,2,INET_ATON('20.21.21.34'),'','')
2019-04-15 16:27:36;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904151627361522,2,INET_ATON('20.21.21.34'),'','')
2019-04-15 16:47:37;1904151647373103;;0111230;20.21.21.34;File proses belum didefinisikan
2019-04-16 09:26:34;_TOKN;_KODE;_USER;20.21.21.34;INSERT tr_trans_log(tr_id,tr_sts,tr_ip,kp_kode,kar_id) VALUES(1904160926348085,2,INET_ATON('20.21.21.34'),'','')
2019-04-16 09:43:49;1904160943493163;090501;admin;192.168.20.10;File proses : form_info.php tidak ditemukan
2019-04-16 09:56:57;1904160956578229;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-16 09:57:09;1904160957099707;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-16 09:57:19;1904160957194124;;admin;192.168.20.10;File proses belum didefinisikan
2019-04-16 09:58:10;1904160958103776;;admin;20.21.21.34;File proses belum didefinisikan
